#NAME?;NIKKEI 225 STOCK AVERAGE - PRICE INDEX
24.02.70;2375,46
25.02.70;2383,18
26.02.70;2385,07
27.02.70;2380,29
02.03.70;2399,76
03.03.70;2396,64
04.03.70;2422,73
05.03.70;2423,37
06.03.70;2452,26
09.03.70;2455,17
10.03.70;2470,22
11.03.70;2458,13
12.03.70;2433,12
13.03.70;2446,36
16.03.70;2459,63
17.03.70;2468,84
18.03.70;2484,62
19.03.70;2490,47
20.03.70;2491,18
23.03.70;2495,18
24.03.70;2484,15
25.03.70;2481,01
26.03.70;2504,84
27.03.70;2485,36
30.03.70;2510,24
31.03.70;2523,75
01.04.70;2521,42
02.04.70;2522,84
03.04.70;2500,09
06.04.70;2534,45
07.04.70;2524,13
08.04.70;2529,65
09.04.70;2515,05
10.04.70;2513,91
13.04.70;2508,16
14.04.70;2502,03
15.04.70;2497,75
16.04.70;2502,65
17.04.70;2471,21
20.04.70;2470,67
21.04.70;2469,64
22.04.70;2436,4
23.04.70;2416,67
24.04.70;2422,86
27.04.70;2386,06
28.04.70;2315,43
29.04.70;2315,43
30.04.70;2114,32
01.05.70;2125,61
04.05.70;2200,74
05.05.70;2200,74
06.05.70;2191,39
07.05.70;2209,61
08.05.70;2190,54
11.05.70;2139,07
12.05.70;2149,43
13.05.70;2096,75
14.05.70;2048,72
15.05.70;2018,71
18.05.70;2047,9
19.05.70;1963,1
20.05.70;1983,78
21.05.70;1982,33
22.05.70;1989,34
25.05.70;1933,33
26.05.70;1946,48
27.05.70;1929,64
28.05.70;2009,1
29.05.70;2026,14
01.06.70;2082,37
02.06.70;2087,47
03.06.70;2109,23
04.06.70;2133,85
05.06.70;2123,82
08.06.70;2109,58
09.06.70;2091,83
10.06.70;2109,47
11.06.70;2029,41
12.06.70;2048,94
15.06.70;2072,8
16.06.70;2054,37
17.06.70;2066,02
18.06.70;2082,02
19.06.70;2113,22
22.06.70;2149,28
23.06.70;2131,89
24.06.70;2140,47
25.06.70;2143,45
26.06.70;2135,88
29.06.70;2131,74
30.06.70;2138,11
01.07.70;2148,79
02.07.70;2146,89
03.07.70;2135,25
06.07.70;2117,65
07.07.70;2116,86
08.07.70;2121,51
09.07.70;2111,1
10.07.70;2102,22
13.07.70;2110,01
14.07.70;2110,87
15.07.70;2087,99
16.07.70;2067,76
17.07.70;2110,49
20.07.70;2133,89
21.07.70;2148,94
22.07.70;2132,19
23.07.70;2125,62
24.07.70;2128,35
27.07.70;2130,05
28.07.70;2138,56
29.07.70;2132,43
30.07.70;2140,5
31.07.70;2159,16
03.08.70;2164,77
04.08.70;2164,21
05.08.70;2169,78
06.08.70;2147,73
07.08.70;2143,09
10.08.70;2141,38
11.08.70;2123,52
12.08.70;2122,83
13.08.70;2142,85
14.08.70;2136,15
17.08.70;2140,64
18.08.70;2152,18
19.08.70;2155,99
20.08.70;2161,43
21.08.70;2164,28
24.08.70;2168,15
25.08.70;2153,18
26.08.70;2153,36
27.08.70;2163,5
28.08.70;2157,84
31.08.70;2132,21
01.09.70;2130,54
02.09.70;2118,06
03.09.70;2139,05
04.09.70;2144,96
07.09.70;2150,54
08.09.70;2165,18
09.09.70;2176,99
10.09.70;2165,47
11.09.70;2157,26
14.09.70;2168,4
15.09.70;2168,4
16.09.70;2139,9
17.09.70;2136,8
18.09.70;2079,87
21.09.70;2076,99
22.09.70;2089,36
23.09.70;2089,36
24.09.70;2085,01
25.09.70;2094
28.09.70;2042,95
29.09.70;2020,88
30.09.70;2065,44
01.10.70;2061,65
02.10.70;2065,59
05.10.70;2087,32
06.10.70;2094,36
07.10.70;2083,16
08.10.70;2079,93
09.10.70;2081,32
12.10.70;2092,46
13.10.70;2094,48
14.10.70;2096,12
15.10.70;2118,4
16.10.70;2114,21
19.10.70;2133,03
20.10.70;2124,32
21.10.70;2106,84
22.10.70;2107,16
23.10.70;2101,68
26.10.70;2094,9
27.10.70;2095,19
28.10.70;2104,47
29.10.70;2117,26
30.10.70;2114,2
02.11.70;2139,32
03.11.70;2139,32
04.11.70;2143,72
05.11.70;2134,16
06.11.70;2136,59
09.11.70;2147,98
10.11.70;2142,73
11.11.70;2122,5
12.11.70;2109,99
13.11.70;2111,09
16.11.70;2098,45
17.11.70;2075,66
18.11.70;2087,88
19.11.70;2075,16
20.11.70;2064,05
23.11.70;2064,05
24.11.70;2060,03
25.11.70;2056,93
26.11.70;2041,15
27.11.70;2012,13
30.11.70;1990,47
01.12.70;2027,37
02.12.70;2017,12
03.12.70;1992,72
04.12.70;1989,68
07.12.70;1969,57
08.12.70;1963,4
09.12.70;1965,78
10.12.70;1973,16
11.12.70;2018,17
14.12.70;2015,91
15.12.70;1997,11
16.12.70;1973,41
17.12.70;1972,78
18.12.70;1977,56
21.12.70;1988,96
22.12.70;1979,71
23.12.70;1979,97
24.12.70;1987,96
25.12.70;1982,61
28.12.70;1987,14
29.12.70;1987,14
30.12.70;1987,14
31.12.70;1987,14
01.01.71;1987,14
04.01.71;2001,34
05.01.71;1989,44
06.01.71;1981,74
07.01.71;2000,96
08.01.71;2040,93
11.01.71;2085,32
12.01.71;2092,33
13.01.71;2089,22
14.01.71;2093,9
15.01.71;2093,9
18.01.71;2097,4
19.01.71;2115,25
20.01.71;2102,37
21.01.71;2112,5
22.01.71;2113,73
25.01.71;2105,01
26.01.71;2109,2
27.01.71;2099,08
28.01.71;2102,36
29.01.71;2100,9
01.02.71;2104,88
02.02.71;2113,55
03.02.71;2129,73
04.02.71;2133,34
05.02.71;2125,16
08.02.71;2128,25
09.02.71;2122,66
10.02.71;2139,29
11.02.71;2139,29
12.02.71;2149,88
15.02.71;2166,64
16.02.71;2173,28
17.02.71;2166,69
18.02.71;2202,89
19.02.71;2213,39
22.02.71;2230,09
23.02.71;2204,33
24.02.71;2184,5
25.02.71;2216,65
26.02.71;2232,42
01.03.71;2256,05
02.03.71;2246,61
03.03.71;2268,59
04.03.71;2275,28
05.03.71;2256,43
08.03.71;2273,38
09.03.71;2271,16
10.03.71;2305,59
11.03.71;2309,1
12.03.71;2316,21
15.03.71;2301,4
16.03.71;2320,01
17.03.71;2317,36
18.03.71;2319,54
19.03.71;2341,9
22.03.71;2365,43
23.03.71;2345,27
24.03.71;2364,06
25.03.71;2372,24
26.03.71;2390,02
29.03.71;2404,65
30.03.71;2401,33
31.03.71;2403,3
01.04.71;2414,04
02.04.71;2415,73
05.04.71;2373,42
06.04.71;2404,66
07.04.71;2416,92
08.04.71;2413,93
09.04.71;2401,44
12.04.71;2435,32
13.04.71;2428,48
14.04.71;2437,53
15.04.71;2457,36
16.04.71;2464,1
19.04.71;2439,95
20.04.71;2374,67
21.04.71;2431,73
22.04.71;2416,99
23.04.71;2433,33
26.04.71;2436,93
27.04.71;2445,93
28.04.71;2450,74
29.04.71;2450,74
30.04.71;2468,18
03.05.71;2468,18
04.05.71;2489,35
05.05.71;2489,35
06.05.71;2481,67
07.05.71;2444,81
10.05.71;2390,22
11.05.71;2402,37
12.05.71;2431,28
13.05.71;2428,01
14.05.71;2415,2
17.05.71;2417,62
18.05.71;2391,22
19.05.71;2365,92
20.05.71;2388,51
21.05.71;2385,21
24.05.71;2398,48
25.05.71;2404,77
26.05.71;2408,8
27.05.71;2420,18
28.05.71;2432,72
31.05.71;2456,33
01.06.71;2455,95
02.06.71;2475,93
03.06.71;2473,91
04.06.71;2490,39
07.06.71;2506,06
08.06.71;2504,31
09.06.71;2508,94
10.06.71;2523,84
11.06.71;2528,79
14.06.71;2531,49
15.06.71;2542,13
16.06.71;2555,05
17.06.71;2581,03
18.06.71;2584,49
21.06.71;2587,58
22.06.71;2586,58
23.06.71;2600,49
24.06.71;2584,51
25.06.71;2600,32
28.06.71;2628,46
29.06.71;2625,14
30.06.71;2637,35
01.07.71;2651,06
02.07.71;2647,2
05.07.71;2630,44
06.07.71;2571,37
07.07.71;2637,15
08.07.71;2638,74
09.07.71;2659,57
12.07.71;2686,42
13.07.71;2675,85
14.07.71;2685,35
15.07.71;2664,2
16.07.71;2670,88
19.07.71;2692,63
20.07.71;2677,47
21.07.71;2643,14
22.07.71;2669,03
23.07.71;2671,37
26.07.71;2673,84
27.07.71;2678
28.07.71;2681,25
29.07.71;2683,24
30.07.71;2661,59
02.08.71;2640,68
03.08.71;2640,45
04.08.71;2630,09
05.08.71;2634,18
06.08.71;2648,53
09.08.71;2698,27
10.08.71;2690,14
11.08.71;2699,42
12.08.71;2704,9
13.08.71;2727,8
16.08.71;2530,48
17.08.71;2440,82
18.08.71;2328,28
19.08.71;2190,16
20.08.71;2283,88
23.08.71;2163,79
24.08.71;2162,82
25.08.71;2233,9
26.08.71;2282,34
27.08.71;2267,19
30.08.71;2303,91
31.08.71;2297,06
01.09.71;2348,01
02.09.71;2352,27
03.09.71;2346,77
06.09.71;2365,58
07.09.71;2341,73
08.09.71;2325,52
09.09.71;2341,19
10.09.71;2321,79
13.09.71;2351,15
14.09.71;2364,65
15.09.71;2364,65
16.09.71;2347,35
17.09.71;2352,31
20.09.71;2377,05
21.09.71;2372,99
22.09.71;2360,86
23.09.71;2363,97
24.09.71;2363,97
27.09.71;2351,96
28.09.71;2393,56
29.09.71;2420,36
30.09.71;2428,25
01.10.71;2429,31
04.10.71;2412,65
05.10.71;2407,84
06.10.71;2401,97
07.10.71;2401,68
08.10.71;2372,48
11.10.71;2360,38
12.10.71;2352,6
13.10.71;2312,69
14.10.71;2305,86
15.10.71;2254,94
18.10.71;2255,18
19.10.71;2228,33
20.10.71;2227,25
21.10.71;2240,45
22.10.71;2259,52
25.10.71;2253,69
26.10.71;2236,89
27.10.71;2229,35
28.10.71;2253,28
29.10.71;2278,46
01.11.71;2279,04
02.11.71;2254,93
03.11.71;2254,93
04.11.71;2228,78
05.11.71;2234,11
08.11.71;2236,24
09.11.71;2252,18
10.11.71;2282,2
11.11.71;2298,26
12.11.71;2307,82
15.11.71;2329,14
16.11.71;2326,54
17.11.71;2371,74
18.11.71;2391,9
19.11.71;2378,79
22.11.71;2408,11
23.11.71;2408,11
24.11.71;2404,68
25.11.71;2418,68
26.11.71;2413,75
29.11.71;2450,74
30.11.71;2442,71
01.12.71;2455,79
02.12.71;2480,56
03.12.71;2441,58
06.12.71;2475,71
07.12.71;2481,69
08.12.71;2453,36
09.12.71;2477,93
10.12.71;2482,47
13.12.71;2496,72
14.12.71;2490,79
15.12.71;2491
16.12.71;2468,11
17.12.71;2480,25
20.12.71;2487,59
21.12.71;2554,02
22.12.71;2586,33
23.12.71;2621,77
24.12.71;2658,71
27.12.71;2693,49
28.12.71;2713,74
29.12.71;2713,74
30.12.71;2713,74
31.12.71;2713,74
03.01.72;2713,74
04.01.72;2712,31
05.01.72;2727,87
06.01.72;2754,89
07.01.72;2762,49
10.01.72;2773,9
11.01.72;2769,62
12.01.72;2799,48
13.01.72;2812,86
14.01.72;2823,53
17.01.72;2799,74
18.01.72;2805,43
19.01.72;2820,98
20.01.72;2840,86
21.01.72;2822,54
24.01.72;2800,06
25.01.72;2814,38
26.01.72;2832,89
27.01.72;2839,04
28.01.72;2862,4
31.01.72;2856,5
01.02.72;2852,32
02.02.72;2863,57
03.02.72;2879,67
04.02.72;2857,29
07.02.72;2883,47
08.02.72;2889,84
09.02.72;2870,77
10.02.72;2871,78
11.02.72;2871,78
14.02.72;2890,66
15.02.72;2876,42
16.02.72;2888,66
17.02.72;2913,81
18.02.72;2932,22
21.02.72;2959,29
22.02.72;2966,65
23.02.72;2960,92
24.02.72;2975,16
25.02.72;2995,55
28.02.72;3027,49
29.02.72;3021,98
01.03.72;3011,3
02.03.72;3023,65
03.03.72;3015,14
06.03.72;3028,99
07.03.72;3038,62
08.03.72;3040,22
09.03.72;3030,02
10.03.72;3027,42
13.03.72;2976,15
14.03.72;2996,37
15.03.72;2981,18
16.03.72;3012,6
17.03.72;3022,93
20.03.72;3022,93
21.03.72;3036,43
22.03.72;3050,84
23.03.72;3067,3
24.03.72;3073,23
27.03.72;3102,48
28.03.72;3107,41
29.03.72;3144,26
30.03.72;3146,18
31.03.72;3187,62
03.04.72;3194,24
04.04.72;3192,49
05.04.72;3165,32
06.04.72;3213,1
07.04.72;3239,1
10.04.72;3275,03
11.04.72;3286,65
12.04.72;3304,71
13.04.72;3322,01
14.04.72;3302,51
17.04.72;3218
18.04.72;3269,09
19.04.72;3258,24
20.04.72;3258,85
21.04.72;3240,14
24.04.72;3257,66
25.04.72;3267,18
26.04.72;3271,15
27.04.72;3299,81
28.04.72;3339,08
01.05.72;3353,38
02.05.72;3359,41
03.05.72;3359,41
04.05.72;3371,24
05.05.72;3371,24
08.05.72;3362,8
09.05.72;3342,92
10.05.72;3358,42
11.05.72;3398,51
12.05.72;3408,09
15.05.72;3424,94
16.05.72;3416,43
17.05.72;3436,74
18.05.72;3438,19
19.05.72;3420,56
22.05.72;3446,66
23.05.72;3468,11
24.05.72;3477,12
25.05.72;3506,48
26.05.72;3535,88
29.05.72;3572,62
30.05.72;3594,95
31.05.72;3636,79
01.06.72;3626,92
02.06.72;3667,17
05.06.72;3678,91
06.06.72;3650,03
07.06.72;3656,83
08.06.72;3667,25
09.06.72;3615,8
12.06.72;3651,35
13.06.72;3647,77
14.06.72;3640,37
15.06.72;3669,59
16.06.72;3680,78
19.06.72;3722,63
20.06.72;3718,46
21.06.72;3716,41
22.06.72;3687,31
23.06.72;3663,16
26.06.72;3369,64
27.06.72;3548,95
28.06.72;3611,31
29.06.72;3670,81
30.06.72;3710,7
03.07.72;3751,32
04.07.72;3722,77
05.07.72;3645,38
06.07.72;3682,72
07.07.72;3695,31
10.07.72;3710,53
11.07.72;3719,09
12.07.72;3707,37
13.07.72;3712,32
14.07.72;3727,5
17.07.72;3693,84
18.07.72;3722,06
19.07.72;3760,73
20.07.72;3783,01
21.07.72;3807,15
24.07.72;3815,31
25.07.72;3837,43
26.07.72;3850,25
27.07.72;3867,85
28.07.72;3913,81
31.07.72;3938,4
01.08.72;3951,65
02.08.72;3870,3
03.08.72;3954,12
04.08.72;3954,39
07.08.72;3946,33
08.08.72;3940,81
09.08.72;3922,28
10.08.72;3908,01
11.08.72;3929,8
14.08.72;3957,69
15.08.72;3974,71
16.08.72;4007,66
17.08.72;4006,41
18.08.72;4014,35
21.08.72;4013,96
22.08.72;4010,61
23.08.72;4029,06
24.08.72;4041,78
25.08.72;4010,46
28.08.72;3996,9
29.08.72;4016,28
30.08.72;4026,25
31.08.72;4066,78
01.09.72;4090,39
04.09.72;4137,76
05.09.72;4137,48
06.09.72;4143,02
07.09.72;4168,64
08.09.72;4181,89
11.09.72;4203,22
12.09.72;4160,31
13.09.72;4190,97
14.09.72;4174,8
15.09.72;4174,8
18.09.72;4178,84
19.09.72;4157,5
20.09.72;4178,28
21.09.72;4204,22
22.09.72;4231,21
25.09.72;4254,61
26.09.72;4273,2
27.09.72;4251,29
28.09.72;4291,81
29.09.72;4320,63
02.10.72;4393,67
03.10.72;4363,38
04.10.72;4424,3
05.10.72;4425,49
06.10.72;4355,28
09.10.72;4422,08
10.10.72;4422,08
11.10.72;4443,09
12.10.72;4480,06
13.10.72;4472,73
16.10.72;4433,63
17.10.72;4401,08
18.10.72;4444,32
19.10.72;4452,17
20.10.72;4324,8
23.10.72;4415,06
24.10.72;4424,34
25.10.72;4442,42
26.10.72;4439,2
27.10.72;4455,06
30.10.72;4522,18
31.10.72;4537,99
01.11.72;4541,77
02.11.72;4547,92
03.11.72;4547,92
06.11.72;4543,88
07.11.72;4538,83
08.11.72;4555,95
09.11.72;4564,46
10.11.72;4540,1
13.11.72;4553,77
14.11.72;4555,01
15.11.72;4602,78
16.11.72;4589,25
17.11.72;4585,91
20.11.72;4591,07
21.11.72;4618,27
22.11.72;4667,71
23.11.72;4667,71
24.11.72;4731,4
27.11.72;4742,16
28.11.72;4816,72
29.11.72;4879,18
30.11.72;4868,96
01.12.72;4781,48
04.12.72;4872,46
05.12.72;4881,37
06.12.72;4902,82
07.12.72;4838,76
08.12.72;4862,4
11.12.72;4859,4
12.12.72;4866,7
13.12.72;4869,77
14.12.72;4892,02
15.12.72;4909,24
18.12.72;4923,39
19.12.72;4920,84
20.12.72;4959,21
21.12.72;4965,05
22.12.72;5025,54
25.12.72;5031,23
26.12.72;5106,71
27.12.72;5194,42
28.12.72;5207,94
29.12.72;5207,94
01.01.73;5207,94
02.01.73;5207,94
03.01.73;5207,94
04.01.73;5232,86
05.01.73;5253,18
08.01.73;5307,19
09.01.73;5278,1
10.01.73;5243,12
11.01.73;5244,29
12.01.73;5251,67
15.01.73;5251,67
16.01.73;5188,4
17.01.73;5215,42
18.01.73;5188,91
19.01.73;5230,87
22.01.73;5270,54
23.01.73;5267,68
24.01.73;5359,74
25.01.73;5329,23
26.01.73;5256,82
29.01.73;5349,51
30.01.73;5232
31.01.73;5165,24
01.02.73;5066,17
02.02.73;4820,52
05.02.73;4949,76
06.02.73;4891,34
07.02.73;4832,47
08.02.73;4903,14
09.02.73;4843,54
12.02.73;4985,47
13.02.73;4993,73
14.02.73;4984,88
15.02.73;5113,53
16.02.73;5187,3
19.02.73;5277,74
20.02.73;5334,69
21.02.73;5298,98
22.02.73;5278,25
23.02.73;5215,03
26.02.73;5129,31
27.02.73;5194,88
28.02.73;5121,32
01.03.73;5139,95
02.03.73;5024,1
05.03.73;4771,63
06.03.73;4888,88
07.03.73;4950,76
08.03.73;4964,51
09.03.73;4987,43
12.03.73;5003,55
13.03.73;5050,64
14.03.73;5096,26
15.03.73;5133,45
16.03.73;5095,3
19.03.73;5123,54
20.03.73;5131,01
21.03.73;5131,01
22.03.73;5101,36
23.03.73;5060,18
26.03.73;5066,02
27.03.73;5081,99
28.03.73;5116,79
29.03.73;5177,5
30.03.73;5233,79
02.04.73;5181,68
03.04.73;5162,69
04.04.73;5090,17
05.04.73;5013,01
06.04.73;5023,1
09.04.73;4988,63
10.04.73;4915,96
11.04.73;4906,54
12.04.73;4793,64
13.04.73;4735,59
16.04.73;4539,4
17.04.73;4599,91
18.04.73;4735,55
19.04.73;4727,51
20.04.73;4654,85
23.04.73;4495,18
24.04.73;4435,83
25.04.73;4374,77
26.04.73;4499,39
27.04.73;4570,33
30.04.73;4570,33
01.05.73;4594,65
02.05.73;4601,89
03.05.73;4601,89
04.05.73;4655,47
07.05.73;4671,07
08.05.73;4669,57
09.05.73;4637,06
10.05.73;4663,33
11.05.73;4694,19
14.05.73;4767,85
15.05.73;4701,14
16.05.73;4772,97
17.05.73;4740,17
18.05.73;4774,95
21.05.73;4667,54
22.05.73;4675,27
23.05.73;4646,39
24.05.73;4593,57
25.05.73;4627,41
28.05.73;4627,58
29.05.73;4626,22
30.05.73;4613,44
31.05.73;4557,36
01.06.73;4546,74
04.06.73;4500,55
05.06.73;4542,58
06.06.73;4599,87
07.06.73;4623,72
08.06.73;4625,79
11.06.73;4606,1
12.06.73;4571,45
13.06.73;4611,16
14.06.73;4587,87
15.06.73;4581,95
18.06.73;4542,99
19.06.73;4553,71
20.06.73;4582,85
21.06.73;4597,03
22.06.73;4668,86
25.06.73;4687,24
26.06.73;4637,77
27.06.73;4677,01
28.06.73;4681,37
29.06.73;4675,12
02.07.73;4688,77
03.07.73;4722,96
04.07.73;4774,58
05.07.73;4748,45
06.07.73;4754,2
09.07.73;4778,02
10.07.73;4792,47
11.07.73;4863,36
12.07.73;4912,33
13.07.73;4943,5
16.07.73;4965,34
17.07.73;4972,96
18.07.73;4962,56
19.07.73;4989,79
20.07.73;5015,85
23.07.73;5000,2
24.07.73;5007,14
25.07.73;5035,91
26.07.73;5089,62
27.07.73;5123,25
30.07.73;5108,46
31.07.73;5041,18
01.08.73;4972,81
02.08.73;5021,06
03.08.73;4983,96
06.08.73;4946,07
07.08.73;4956,44
08.08.73;4972,14
09.08.73;4972,95
10.08.73;4926,08
13.08.73;4908,28
14.08.73;4915,41
15.08.73;4912,24
16.08.73;4857,03
17.08.73;4834,45
20.08.73;4828,73
21.08.73;4874,32
22.08.73;4893,91
23.08.73;4865,3
24.08.73;4828,07
27.08.73;4829,71
28.08.73;4832,41
29.08.73;4870,9
30.08.73;4889,19
31.08.73;4882,09
03.09.73;4838,25
04.09.73;4785,85
05.09.73;4678,66
06.09.73;4657,71
07.09.73;4677,64
10.09.73;4696,49
11.09.73;4587,4
12.09.73;4646,37
13.09.73;4620,91
14.09.73;4644,12
17.09.73;4623,79
18.09.73;4557,92
19.09.73;4516,18
20.09.73;4444,78
21.09.73;4393,42
24.09.73;4393,42
25.09.73;4472,78
26.09.73;4515,38
27.09.73;4622,56
28.09.73;4617,33
01.10.73;4582,77
02.10.73;4606,53
03.10.73;4643,69
04.10.73;4619,02
05.10.73;4562,13
08.10.73;4509,29
09.10.73;4493,03
10.10.73;4493,03
11.10.73;4487,93
12.10.73;4452,6
15.10.73;4468,41
16.10.73;4477,58
17.10.73;4482,83
18.10.73;4516,02
19.10.73;4552,22
22.10.73;4549,5
23.10.73;4595,54
24.10.73;4661,59
25.10.73;4667,11
26.10.73;4628,58
29.10.73;4630,38
30.10.73;4702,92
31.10.73;4699,73
01.11.73;4634,83
02.11.73;4665,98
05.11.73;4676,96
06.11.73;4616,62
07.11.73;4632,43
08.11.73;4660,66
09.11.73;4649
12.11.73;4510,32
13.11.73;4428,39
14.11.73;4473,75
15.11.73;4444,87
16.11.73;4388,1
19.11.73;4450,89
20.11.73;4441,89
21.11.73;4371,55
22.11.73;4293,5
23.11.73;4293,5
26.11.73;4371,71
27.11.73;4288,75
28.11.73;4352,68
29.11.73;4411,44
30.11.73;4461,84
03.12.73;4510,52
04.12.73;4447,9
05.12.73;4434,15
06.12.73;4335,29
07.12.73;4283,56
10.12.73;4165,13
11.12.73;4135,95
12.12.73;4097,1
13.12.73;4033,09
14.12.73;4037,92
17.12.73;4041,47
18.12.73;3958,57
19.12.73;3988,94
20.12.73;4165,23
21.12.73;4157,08
24.12.73;4028,45
25.12.73;4038,21
26.12.73;4194,79
27.12.73;4289,41
28.12.73;4306,8
31.12.73;4306,8
01.01.74;4306,8
02.01.74;4306,8
03.01.74;4306,8
04.01.74;4259,2
07.01.74;4180,7
08.01.74;4194,18
09.01.74;4195,22
10.01.74;4151
11.01.74;4171,11
14.01.74;4274,75
15.01.74;4274,75
16.01.74;4314,13
17.01.74;4311,86
18.01.74;4369,67
21.01.74;4352,65
22.01.74;4371,16
23.01.74;4453,98
24.01.74;4487,98
25.01.74;4473,99
28.01.74;4536,85
29.01.74;4516,17
30.01.74;4510,62
31.01.74;4449,9
01.02.74;4489,94
04.02.74;4551,88
05.02.74;4555,05
06.02.74;4586,72
07.02.74;4561,55
08.02.74;4576,6
11.02.74;4576,6
12.02.74;4601,2
13.02.74;4556,56
14.02.74;4525,28
15.02.74;4552,22
18.02.74;4546,87
19.02.74;4523,36
20.02.74;4520,25
21.02.74;4481,9
22.02.74;4460,47
25.02.74;4453,07
26.02.74;4474,23
27.02.74;4468,46
28.02.74;4486,58
01.03.74;4538,69
04.03.74;4610,69
05.03.74;4597,16
06.03.74;4580,59
07.03.74;4550,87
08.03.74;4527,04
11.03.74;4514,69
12.03.74;4484,05
13.03.74;4456,94
14.03.74;4465,39
15.03.74;4486,59
18.03.74;4446,11
19.03.74;4420,07
20.03.74;4405,74
21.03.74;4405,74
22.03.74;4403,15
25.03.74;4389,89
26.03.74;4427,97
27.03.74;4460,15
28.03.74;4470,34
29.03.74;4466,14
01.04.74;4466,32
02.04.74;4454,47
03.04.74;4443,96
04.04.74;4403,65
05.04.74;4424,14
08.04.74;4448,46
09.04.74;4427,9
10.04.74;4444,86
11.04.74;4461,88
12.04.74;4539,19
15.04.74;4573,57
16.04.74;4533,72
17.04.74;4583
18.04.74;4600,41
19.04.74;4613,59
22.04.74;4608,32
23.04.74;4585,22
24.04.74;4571,26
25.04.74;4554,3
26.04.74;4576,44
29.04.74;4576,44
30.04.74;4622,35
01.05.74;4644,26
02.05.74;4684,68
03.05.74;4684,68
06.05.74;4684,68
07.05.74;4690,78
08.05.74;4706,47
09.05.74;4694,31
10.05.74;4693,54
13.05.74;4704,42
14.05.74;4684,91
15.05.74;4666,06
16.05.74;4677,32
17.05.74;4703,91
20.05.74;4680,58
21.05.74;4717,86
22.05.74;4752,29
23.05.74;4754,19
24.05.74;4709,61
27.05.74;4743,33
28.05.74;4748,98
29.05.74;4778,36
30.05.74;4750,44
31.05.74;4772,66
03.06.74;4771,86
04.06.74;4747,01
05.06.74;4781,49
06.06.74;4782,27
07.06.74;4729,16
10.06.74;4640,45
11.06.74;4698,49
12.06.74;4720,6
13.06.74;4692,47
14.06.74;4685,12
17.06.74;4686,04
18.06.74;4688,53
19.06.74;4709,48
20.06.74;4705,24
21.06.74;4666,74
24.06.74;4659,9
25.06.74;4650,46
26.06.74;4671,82
27.06.74;4643,2
28.06.74;4602,87
01.07.74;4622,15
02.07.74;4599,51
03.07.74;4573,77
04.07.74;4573,62
05.07.74;4626,7
08.07.74;4562,46
09.07.74;4506,98
10.07.74;4580,52
11.07.74;4576,41
12.07.74;4527,63
15.07.74;4479,88
16.07.74;4524,98
17.07.74;4522,09
18.07.74;4492,86
19.07.74;4516,79
22.07.74;4529,16
23.07.74;4518,23
24.07.74;4536,54
25.07.74;4552,43
26.07.74;4545,03
29.07.74;4498,22
30.07.74;4465,06
31.07.74;4492,42
01.08.74;4491,52
02.08.74;4396,1
05.08.74;4262,92
06.08.74;4196,07
07.08.74;4288,96
08.08.74;4297,4
09.08.74;4285,13
12.08.74;4290,53
13.08.74;4228,53
14.08.74;4179,82
15.08.74;4189,46
16.08.74;4250,52
19.08.74;4237,62
20.08.74;4211,25
21.08.74;4116,24
22.08.74;4041,28
23.08.74;4100,63
26.08.74;3994,99
27.08.74;4017,11
28.08.74;3973,14
29.08.74;3987,62
30.08.74;4069,68
02.09.74;4134,35
03.09.74;4094,27
04.09.74;4052,68
05.09.74;4134,03
06.09.74;4080,81
09.09.74;4091,82
10.09.74;4070,61
11.09.74;4088,46
12.09.74;4080
13.09.74;4035,5
16.09.74;4035,5
17.09.74;3965,62
18.09.74;3991,98
19.09.74;4017,3
20.09.74;4048,47
23.09.74;4048,47
24.09.74;4036,62
25.09.74;4037,64
26.09.74;4018,42
27.09.74;3961,4
30.09.74;3950
01.10.74;3854,11
02.10.74;3803,94
03.10.74;3755,13
04.10.74;3668,19
07.10.74;3605,87
08.10.74;3546,91
09.10.74;3355,13
10.10.74;3355,13
11.10.74;3513,23
14.10.74;3601,89
15.10.74;3670,66
16.10.74;3715,25
17.10.74;3699,52
18.10.74;3748,72
21.10.74;3696,57
22.10.74;3657,13
23.10.74;3678,53
24.10.74;3627,49
25.10.74;3580,33
28.10.74;3403,61
29.10.74;3513,69
30.10.74;3478,43
31.10.74;3594,55
01.11.74;3547,58
04.11.74;3547,58
05.11.74;3558,31
06.11.74;3578,08
07.11.74;3612,52
08.11.74;3648,82
11.11.74;3732,23
12.11.74;3773,1
13.11.74;3775,91
14.11.74;3795,13
15.11.74;3765,78
18.11.74;3738,56
19.11.74;3707,23
20.11.74;3694,99
21.11.74;3665,1
22.11.74;3759,86
25.11.74;3823,07
26.11.74;3860,58
27.11.74;3929,37
28.11.74;3918,55
29.11.74;3927,49
02.12.74;3974,72
