#NAME?;MSCI AC WORLD U$ - PRICE INDEX;MSCI EM U$ - PRICE INDEX;MSCI EUROPE U$ - PRICE INDEX;MSCI EAFE U$ - PRICE INDEX;MSCI PACIFIC U$ - PRICE INDEX;S&P 500 COMPOSITE - PRICE INDEX;FTSE 100 - PRICE INDEX;NIKKEI 225 STOCK AVERAGE - PRICE INDEX
05.04.10;312,192;1036,617;1426,889;1602,134;2131,637;1187,44;5744,89;11339,3
06.04.10;312,466;1039,266;1422,838;1601,252;2139,637;1189,44;5780,35;11282,32
07.04.10;311,546;1042,988;1414,591;1598,854;2153,616;1182,45;5762,06;11292,83
08.04.10;310,822;1036,311;1403,561;1587,859;2142,463;1186,44;5712,7;11168,2
09.04.10;313,811;1043,997;1431,402;1609,684;2147,893;1194,37;5770,98;11204,34
12.04.10;315,05;1041,377;1446,862;1624,038;2159,472;1196,48;5777,65;11251,9
13.04.10;314,008;1033,806;1438,815;1614,729;2146,405;1197,3;5761,66;11161,23
14.04.10;317,471;1046,444;1455,162;1630,326;2160,256;1210,65;5796,25;11204,9
15.04.10;318,046;1047,513;1457,815;1636,191;2175,253;1211,67;5825,01;11273,79
16.04.10;313,102;1032,083;1428,937;1612,572;2165,776;1192,13;5743,96;11102,18
19.04.10;311,227;1011,29;1415,463;1591,933;2124,582;1197,52;5727,91;10908,77
20.04.10;314,032;1022,863;1434,113;1604,616;2120,873;1207,17;5783,69;10900,68
21.04.10;313,592;1026,891;1418,392;1598,574;2141,773;1205,94;5723,43;11090,05
22.04.10;311,869;1020,674;1393,155;1575,097;2122,645;1208,67;5665,33;10949,09
23.04.10;313,485;1024,071;1410,131;1580,979;2097,63;1217,28;5723,65;10914,46
26.04.10;314,64;1035,216;1420,108;1597,101;2131,342;1212,05;5753,85;11165,79
27.04.10;308,23;1020,236;1374,88;1565,799;2138,24;1183,71;5603,52;11212,66
28.04.10;305,8;1005,271;1346,993;1533,247;2091,84;1191,36;5586,61;10924,79
29.04.10;309,275;1014,081;1368,812;1548,385;2088,648;1206,78;5617,84;10924,79
30.04.10;307,348;1020,033;1364,888;1551,027;2109,729;1186,69;5553,29;11057,4
03.05.10;307,723;1008,314;1355,654;1540,177;2094,095;1202,26;5553,29;11057,4
04.05.10;300,135;990,642;1301,899;1496,853;2078,91;1173,6;5411,11;11057,4
05.05.10;296,314;970,244;1273,033;1472,871;2068,014;1165,9;5341,93;11057,4
06.05.10;288,215;948,535;1239,108;1435,689;2020,81;1128,15;5260,99;10695,69
07.05.10;281,62;927,037;1185,635;1391,291;2000,73;1110,88;5123,02;10364,59
10.05.10;295,219;967,229;1288,361;1469,539;2012,375;1159,73;5387,42;10530,7
11.05.10;292,973;958,827;1267,463;1448,749;1991,381;1155,79;5334,21;10411,1
12.05.10;296,414;968,004;1284,016;1460,628;1990,471;1171,67;5383,45;10394,03
13.05.10;295,359;975,563;1275,704;1465,128;2030,93;1157,44;5433,73;10620,55
14.05.10;288,307;959,815;1218,347;1417,821;2010,586;1135,68;5262,85;10462,51
17.05.10;285,786;939,74;1208,465;1396,606;1957,141;1136,94;5262,54;10235,76
18.05.10;284,872;939,775;1227,93;1408,218;1947,065;1120,8;5307,34;10242,64
19.05.10;280,105;910,55;1187,914;1374,389;1929,723;1115,05;5158,08;10186,84
20.05.10;271,845;882,42;1162,068;1351,693;1915,285;1071,59;5073,13;10030,31
21.05.10;274,241;886,657;1176,767;1354,829;1886,145;1087,69;5062,93;9784,54
24.05.10;272,293;891,499;1164,054;1346,899;1891,405;1073,65;5069,61;9758,4
25.05.10;267,424;855,523;1123,707;1305,125;1844,615;1074,03;4940,68;9459,89
26.05.10;269,566;883,181;1148,126;1324,11;1848,863;1067,95;5038,08;9522,66
27.05.10;277,401;904,182;1186,461;1359,546;1878,596;1103,06;5195,17;9639,72
28.05.10;276,921;917,047;1189,086;1367,03;1900,012;1089,41;5188,43;9762,98
31.05.10;277,173;926,404;1188,129;1363,93;1892,087;1089,41;5188,43;9768,7
01.06.10;274,133;907,132;1191,447;1364,464;1884,643;1070,71;5163,3;9711,83
02.06.10;276,352;908,554;1183,162;1349,302;1849,04;1098,38;5151,32;9603,24
03.06.10;279,607;924,669;1200,382;1374,521;1897,584;1102,83;5211,18;9914,19
04.06.10;272,309;913,486;1163,099;1345,972;1892,01;1064,88;5126;9901,19
07.06.10;267,169;889,655;1144,324;1315,112;1826,61;1050,47;5069,06;9520,8
08.06.10;268,137;891,116;1133,622;1310,968;1841,188;1062;5028,15;9537,94
09.06.10;269,385;895,215;1165,111;1331,668;1832,783;1055,69;5085,86;9439,13
10.06.10;275,422;906,976;1187,883;1354,772;1857,727;1086,84;5132,5;9542,65
11.06.10;277,011;917,177;1191,481;1362,596;1877,905;1091,6;5163,68;9705,25
14.06.10;279,874;930,296;1223,969;1393,309;1904,372;1089,63;5202,13;9879,85
15.06.10;283,987;937,677;1235,425;1402,964;1909,665;1115,23;5217,82;9887,89
16.06.10;284,825;943,36;1237,674;1411,196;1935,256;1114,61;5237,92;10067,15
17.06.10;285,344;947,204;1243,606;1414,821;1932,306;1116,04;5253,89;9999,4
18.06.10;286,165;953,481;1249,068;1419,164;1933,697;1117,51;5250,84;9995,02
21.06.10;288,299;978,592;1262,231;1439,114;1973,527;1113,2;5299,11;10238,01
22.06.10;284,445;967,612;1245,996;1423,545;1959,863;1095,31;5246,98;10112,89
23.06.10;282,069;960,207;1229,652;1405,141;1934,819;1092,04;5178,52;9923,7
24.06.10;278,748;952,13;1214,642;1395,476;1940,288;1073,69;5100,23;9928,34
25.06.10;277,929;947,56;1205,178;1382,043;1914,986;1076,76;5046,47;9737,48
28.06.10;278,778;951,806;1224,125;1394,326;1909,272;1074,57;5071,68;9693,94
29.06.10;270,023;924,812;1172,632;1351,412;1888,547;1041,24;4914,22;9570,67
30.06.10;268,247;917,985;1177,025;1348,113;1862,864;1030,71;4916,87;9382,64
01.07.10;266,74;909,303;1166,838;1337,85;1852,295;1027,37;4805,75;9191,6
02.07.10;267,023;913,546;1180,098;1347,382;1851,961;1022,58;4838,09;9203,71
05.07.10;266,364;913,111;1170,365;1340,912;1853,191;1022,58;4823,53;9266,78
06.07.10;271,026;930,456;1211,432;1380,266;1889,667;1028,06;4965;9338,04
07.07.10;275,519;930,2;1226,415;1389,386;1883,188;1060,27;5014,82;9279,65
08.07.10;278,861;940,751;1243,698;1410,397;1915,46;1070,25;5105,45;9535,74
09.07.10;280,779;951,855;1246,763;1414,964;1924,489;1077,96;5132,94;9585,32
12.07.10;280,789;952,491;1247,436;1414,564;1920,175;1078,75;5167,02;9548,11
13.07.10;284,893;957,221;1280,085;1438,614;1921,566;1095,34;5271,02;9537,23
14.07.10;285,967;961,51;1286,074;1451,461;1954,489;1095,17;5253,52;9795,24
15.07.10;285,807;957,136;1287,687;1449,399;1941,515;1096,48;5211,29;9685,53
16.07.10;280,299;948,919;1268,642;1432,146;1928,12;1064,88;5158,85;9408,36
19.07.10;280,02;945,059;1260,61;1422,176;1913,254;1071,25;5148,28;9408,36
20.07.10;281,292;953,681;1253,607;1415,32;1906,495;1083,48;5139,46;9300,46
21.07.10;280,571;964,646;1261,413;1420,352;1903,346;1069,59;5214,64;9278,83
22.07.10;285,763;973,393;1296,495;1445,684;1902,414;1093,67;5313,81;9220,88
23.07.10;287,717;981,422;1295,092;1453,436;1936,188;1102,66;5312,62;9430,96
26.07.10;290,621;985,479;1312,722;1469,148;1949,332;1115,01;5351,12;9503,66
27.07.10;291,099;991,039;1322,885;1475,309;1944,16;1113,84;5365,67;9496,85
28.07.10;290,747;991,294;1321,266;1482,56;1977,397;1106,13;5319,68;9753,27
29.07.10;290,605;993,836;1323,22;1485,634;1984,463;1101,53;5313,95;9696,02
30.07.10;289,751;991,41;1312,821;1474,911;1972,18;1101,6;5258,02;9537,3
02.08.10;296,695;1012,941;1363,994;1517,294;1991,156;1125,86;5397,11;9570,31
03.08.10;296,751;1009,667;1367,865;1526,795;2016,837;1120,46;5396,48;9694,01
04.08.10;296,712;1011,48;1360,418;1513,75;1987,305;1127,24;5386,16;9489,34
05.08.10;296,836;1011,716;1357,446;1517,55;2010,863;1125,81;5365,78;9653,92
06.08.10;296,636;1010,953;1356,962;1522,43;2030,946;1121,64;5332,39;9642,12
09.08.10;298,156;1015,99;1370,9;1529,731;2019,327;1127,79;5410,52;9572,49
10.08.10;294,737;1001,704;1342,968;1505,139;2003,034;1121,06;5376,41;9551,05
11.08.10;286,714;982,228;1297,254;1462,118;1965,067;1089,47;5245,21;9292,85
12.08.10;284,97;976,181;1293,683;1452,102;1936,866;1083,61;5266,06;9212,59
13.08.10;284,576;980,475;1288,329;1449,891;1943,408;1079,25;5275,44;9253,46
16.08.10;285,353;985,239;1297,02;1457,916;1949,562;1079,38;5276,1;9196,67
17.08.10;288,516;993,787;1313,905;1470,654;1950,792;1092,54;5350,55;9161,68
18.08.10;288,701;994,095;1307,581;1469,636;1964,614;1094,16;5302,87;9240,54
19.08.10;285,859;994,245;1289,48;1461,138;1982,729;1075,63;5211,29;9362,68
20.08.10;282,688;988,162;1262,949;1430,877;1940,458;1071,69;5195,28;9179,38
23.08.10;282,495;986,297;1268,272;1435,773;1944,274;1067,36;5234,84;9116,69
24.08.10;278,831;973,577;1249,493;1420,882;1940,017;1051,87;5155,95;8995,14
25.08.10;277,243;962,642;1234,553;1400,601;1904,066;1055,33;5109,4;8845,39
26.08.10;278,158;966,047;1256,245;1420,639;1920,324;1047,22;5155,84;8906,48
27.08.10;280,971;970,04;1262,316;1427,761;1930,987;1064,59;5201,56;8991,06
30.08.10;279,804;972,291;1258,746;1432,564;1959,168;1048,92;5201,56;9149,26
31.08.10;279,064;970,046;1261,721;1425,721;1924,322;1049,33;5225,22;8824,06
01.09.10;286,713;989,76;1307,471;1465,673;1949,705;1080,29;5366,41;8927,02
02.09.10;288,632;995,277;1307,955;1471,956;1972,595;1090,1;5371,04;9062,84
03.09.10;291,717;1003,747;1322,823;1484,969;1981,144;1104,51;5428,15;9114,13
06.09.10;293,085;1011,728;1327,191;1497,055;2014,671;1104,51;5439,19;9301,32
07.09.10;290,067;1006,139;1305,671;1481,482;2015,144;1091,84;5407,82;9226
08.09.10;291,1;1004,549;1320,634;1485,17;1987,42;1098,87;5429,74;9024,6
09.09.10;293,09;1009,088;1333,724;1500,273;2009,015;1104,18;5494,16;9098,39
10.09.10;293,759;1012,984;1330,37;1498,492;2011,493;1109,55;5501,64;9239,17
13.09.10;298,013;1033,637;1354,026;1523,255;2039,43;1121,9;5565,53;9321,82
14.09.10;298,908;1035,513;1364,899;1533,639;2049,051;1121,1;5567,41;9299,31
15.09.10;299,244;1038,112;1366,155;1531,774;2038,449;1125,07;5555,56;9516,56
16.09.10;298,493;1031,059;1363,285;1525,81;2024,216;1124,66;5540,14;9509,5
17.09.10;298,465;1035,938;1353,833;1522,539;2037,981;1125,59;5508,45;9626,09
20.09.10;302,238;1044,184;1375,589;1540,721;2045,967;1142,71;5602,54;9626,09
21.09.10;301,763;1043,952;1373,89;1540,274;2048,104;1139,78;5576,19;9602,11
22.09.10;302,159;1047,95;1383,029;1551,049;2063,855;1134,28;5551,91;9566,32
23.09.10;300,515;1047,157;1374,411;1545,07;2064,992;1124,83;5547,08;9566,32
24.09.10;305,153;1053,267;1404,461;1564,681;2056,22;1148,67;5598,48;9471,67
27.09.10;304,933;1061,566;1397,904;1567,191;2085,149;1142,16;5573,42;9603,14
28.09.10;305,712;1061,322;1402,616;1568,671;2077,954;1147,7;5578,44;9495,76
29.09.10;306,026;1070,379;1400,694;1570,362;2089,387;1144,73;5569,27;9559,38
30.09.10;305,164;1075,529;1399,176;1561,009;2057,508;1141,2;5548,62;9369,35
01.10.10;306,692;1086,09;1405,723;1567,827;2065,497;1146,24;5592,9;9404,23
04.10.10;304,9;1090,761;1391,394;1555,903;2059,913;1137,03;5555,97;9381,06
05.10.10;310,417;1096,857;1426,273;1586,437;2079,539;1160,75;5635,76;9518,76
06.10.10;312,215;1106,748;1438,619;1605,101;2117,484;1159,97;5681,39;9691,43
07.10.10;312,292;1102,824;1442,816;1612,094;2132,639;1158,06;5662,13;9684,81
08.10.10;312,993;1101,267;1441,663;1610,6;2130,209;1165,15;5657,61;9588,88
11.10.10;313,392;1107,666;1442,68;1611,601;2130,901;1165,32;5672,4;9588,88
12.10.10;312,467;1098,949;1432,567;1596,766;2102,41;1169,77;5661,59;9388,64
13.10.10;316,377;1117,687;1466,224;1622,685;2107,046;1178,1;5747,35;9403,51
14.10.10;317,643;1127,195;1476,192;1641,287;2150,699;1173,81;5727,21;9583,51
15.10.10;316,829;1121,433;1469,564;1631,225;2130,31;1176,19;5703,37;9500,25
18.10.10;317,465;1112,423;1469,477;1632,084;2133,671;1184,71;5742,52;9498,49
19.10.10;312,647;1097,657;1443,001;1609,296;2120,512;1165,9;5703,89;9539,45
20.10.10;315,69;1101,282;1466,582;1626,616;2121,317;1178,17;5728,93;9381,6
21.10.10;316,567;1106,227;1477,761;1632,226;2111,714;1180,26;5757,86;9376,48
22.10.10;316,088;1105,193;1464,93;1623,689;2114,899;1183,08;5741,37;9426,71
25.10.10;317,985;1115,298;1474,354;1636,903;2139,321;1185,62;5751,98;9401,16
26.10.10;316,723;1116,61;1459,973;1619,588;2113,612;1185,64;5707,3;9377,38
27.10.10;313,819;1098,928;1439,744;1598,55;2089,306;1182,45;5646,02;9387,03
28.10.10;315,636;1102,824;1458,352;1616,588;2106,618;1183,78;5677,89;9366,03
29.10.10;315,947;1105,754;1458,637;1616,412;2105,054;1183,26;5675,16;9202,45
01.11.10;316,778;1120,851;1459,822;1617,298;2105,199;1184,38;5694,62;9154,72
02.11.10;319,29;1124,188;1480,792;1633,834;2110,981;1193,57;5757,43;9159,98
03.11.10;319,604;1132,44;1474,027;1627,931;2106,462;1197,96;5748,97;9159,98
04.11.10;326,908;1151,08;1520,641;1675,067;2157,475;1221,06;5862,79;9358,78
05.11.10;327,393;1155,942;1506,463;1671,56;2183,718;1225,85;5875,35;9625,99
08.11.10;326,573;1154,181;1491,714;1663,836;2195,832;1223,25;5849,96;9732,92
09.11.10;326,012;1154,624;1501,358;1670,724;2195,032;1213,4;5875,19;9694,49
10.11.10;323,885;1147,954;1467,921;1639,61;2168,837;1218,71;5816,94;9830,52
11.11.10;323,021;1138,844;1464,987;1640,285;2180,602;1213,54;5815,23;9861,46
12.11.10;319,701;1121,166;1462,026;1631,086;2153,752;1199,21;5796,87;9724,81
15.11.10;319,243;1115,051;1461,965;1630,102;2149,194;1197,75;5820,41;9827,51
16.11.10;313,587;1100,575;1423,254;1597,475;2131,81;1178,34;5681,9;9797,1
17.11.10;313,773;1093,824;1429,059;1601,226;2130,324;1178,59;5692,56;9811,66
18.11.10;318,805;1110,979;1455,893;1628,069;2158,066;1196,69;5768,71;10013,63
19.11.10;319,116;1112,016;1453,008;1625,793;2157,162;1199,73;5732,83;10022,39
22.11.10;318,308;1113,652;1437,479;1616,916;2166,405;1197,84;5680,83;10115,19
23.11.10;312,747;1090,012;1397,256;1584,605;2155,034;1180,73;5581,28;10115,19
24.11.10;315,522;1096,722;1407,226;1587,807;2139,294;1198,35;5657,1;10030,11
25.11.10;316,019;1099,06;1412,413;1591,955;2140,859;1198,35;5698,93;10079,76
26.11.10;312,333;1081,059;1389,894;1569,502;2117,524;1189,4;5668,7;10039,56
29.11.10;310,2;1080,694;1353,549;1545,586;2126,27;1187,76;5550,95;10125,99
30.11.10;308,381;1075,853;1344,749;1535,133;2110,661;1180,55;5528,27;9937,04
01.12.10;314,386;1097,502;1376,473;1560,538;2119,878;1206,07;5642,5;9988,05
02.12.10;319,658;1114,032;1410,377;1595,077;2158,243;1221,53;5767,56;10168,52
03.12.10;322,132;1121,776;1429,289;1617,47;2191,361;1224,71;5745,32;10178,32
06.12.10;321,784;1126,431;1421,312;1611,633;2191,371;1223,12;5770,28;10167,23
07.12.10;322,971;1130,48;1440,453;1624,452;2186,884;1223,75;5808,45;10141,1
08.12.10;321,741;1115,25;1432,211;1613,273;2167,264;1228,28;5794,53;10232,33
09.12.10;322,83;1116,565;1433,002;1619,744;2188,226;1233;5807,96;10285,88
10.12.10;323,939;1114,794;1439,362;1623,182;2183,601;1240,4;5812,95;10211,95
13.12.10;326,217;1122,851;1461,584;1646,292;2209,651;1240,46;5860,75;10293,89
14.12.10;326,989;1128,89;1464,747;1652,081;2223,012;1241,59;5891,21;10316,77
15.12.10;324,861;1120,288;1452,456;1638,406;2205,363;1235,23;5882,18;10309,78
16.12.10;324,605;1111,848;1443,21;1629,468;2196,877;1242,87;5881,12;10311,29
17.12.10;324,259;1115,417;1431,818;1621,564;2198,157;1243,91;5871,75;10303,83
20.12.10;324,522;1111,008;1436,455;1624,623;2197,493;1247,08;5891,61;10216,41
21.12.10;327,603;1124,344;1454,437;1643,758;2220,98;1254,6;5951,8;10370,53
22.12.10;328,233;1126,491;1452,107;1644,16;2228,983;1258,84;5983,49;10346,48
23.12.10;328,229;1127,781;1450,622;1645,567;2238,863;1256,77;5996,07;10346,48
24.12.10;328,4;1126,828;1454,942;1647,147;2232,833;1256,77;6008,92;10279,19
27.12.10;327,997;1124,96;1446,235;1642,554;2238,6;1257,54;6008,92;10355,99
28.12.10;328,612;1125,899;1447,183;1646,997;2253,242;1258,51;6008,92;10292,63
29.12.10;329,839;1136,887;1452,046;1653,835;2265,436;1259,78;5996,36;10344,54
30.12.10;329,662;1145,788;1448,932;1649,692;2257,822;1257,88;5971,01;10228,92
31.12.10;330,636;1151,385;1456,83;1658,296;2268,884;1257,64;5899,94;10228,92
03.01.11;332,87;1163,499;1462,051;1660,069;2260,936;1271,87;5899,94;10228,92
04.01.11;333,225;1165,045;1470,548;1668,835;2270,828;1270,2;6013,87;10398,1
05.01.11;332,146;1160,979;1452,15;1647,73;2241,118;1276,56;6043,86;10380,77
06.01.11;331,578;1154,989;1445,31;1648,653;2264,05;1273,85;6019,51;10529,76
07.01.11;330,764;1147,141;1437,36;1644,57;2270,618;1271,5;5984,33;10541,04
10.01.11;329,04;1136,204;1419,975;1631,6;2268,481;1269,75;5956,3;10541,04
11.01.11;330,789;1143,143;1436,679;1640,36;2255;1274,48;6014,03;10510,68
12.01.11;335,194;1163,066;1470,557;1668,489;2269,152;1285,96;6050,72;10512,8
13.01.11;336,721;1163,034;1491,727;1692,314;2301,481;1283,76;6023,88;10589,76
14.01.11;337,416;1160,035;1493,19;1688,936;2284,409;1293,24;6002,07;10499,04
17.01.11;336,847;1154,546;1486,598;1683,794;2283,283;1293,24;5985,7;10502,86
18.01.11;338,971;1159,002;1512,238;1705,001;2292,969;1295,02;6056,43;10518,98
19.01.11;337,42;1161,189;1502,832;1705,37;2320,668;1281,92;5976,7;10557,1
20.01.11;333,65;1143,16;1476,249;1672,165;2267,981;1280,26;5867,91;10437,31
21.01.11;335,048;1136,65;1505,41;1688,584;2249,892;1283,35;5896,25;10274,52
24.01.11;337,195;1136,691;1519,786;1704,018;2269,603;1290,84;5943,85;10345,11
25.01.11;336,885;1135,92;1509,131;1701,655;2290,056;1291,18;5917,71;10464,42
26.01.11;338,792;1142,493;1523,973;1710,975;2283,977;1296,63;5969,21;10401,9
27.01.11;339,392;1141,822;1530,368;1715,646;2283,762;1299,54;5965,08;10478,66
28.01.11;334,543;1126,286;1505,478;1694,829;2273,818;1276,34;5881,37;10360,34
31.01.11;335,581;1119,079;1512,867;1696,382;2260,67;1286,12;5862,94;10237,92
01.02.11;340,981;1130,739;1545,113;1725,24;2281,467;1307,59;5957,82;10274,5
02.02.11;341,72;1135,325;1549,686;1736,89;2312,718;1304,03;6000,07;10457,36
03.02.11;341,001;1133,124;1531,544;1722,966;2310,288;1307,1;5983,34;10431,36
04.02.11;341,247;1129,692;1526,82;1723,495;2325,842;1310,87;5997,38;10543,52
07.02.11;342,923;1128,275;1540,582;1733,311;2324,554;1319,05;6051,03;10592,04
08.02.11;344,631;1126,943;1554,251;1747,518;2341,79;1324,57;6091,33;10635,98
09.02.11;342,853;1110,323;1551,172;1740,722;2324,689;1320,88;6052,29;10617,83
10.02.11;341,017;1089,283;1536,58;1725,585;2307,603;1321,87;6020,01;10605,65
11.02.11;341,791;1091,165;1537,435;1723,88;2298,699;1329,15;6062,9;10605,65
14.02.11;343,219;1105,577;1532,606;1727,586;2326,099;1332,32;6060,09;10725,54
15.02.11;343,036;1104,096;1540,914;1732,368;2321,12;1328,01;6037,08;10746,67
16.02.11;344,939;1108,584;1548,425;1740,023;2328,831;1336,32;6085,27;10808,29
17.02.11;346,775;1111,918;1558,143;1753,827;2355,045;1340,43;6087,38;10836,64
18.02.11;347,831;1122,008;1564,505;1758,974;2357,056;1343,01;6082,99;10842,8
21.02.11;346,764;1120,481;1547,636;1746,349;2355,423;1343,01;6014,8;10857,53
22.02.11;341,569;1101,659;1541,044;1731,548;2317,705;1315,44;5996,76;10664,7
23.02.11;339,516;1095,996;1532,365;1721,786;2304,939;1307,4;5923,53;10579,1
24.02.11;338,529;1087,104;1525,91;1714,78;2297,014;1306,1;5919,98;10452,71
25.02.11;342,189;1099,455;1539,809;1731,57;2322,757;1319,88;6001,2;10526,76
28.02.11;344,823;1107,767;1559,612;1749,006;2334,098;1327,22;5994,01;10624,09
01.03.11;342,608;1112,15;1551,429;1748,254;2354,649;1306,33;5935,76;10754,03
02.03.11;342;1113,306;1546,567;1736,235;2321,982;1308,44;5914,89;10492,38
03.03.11;345,703;1127,446;1557,972;1743,223;2316,574;1330,97;6005,09;10586,02
04.03.11;345,342;1138,475;1554,11;1745,755;2336,999;1321,15;5990,39;10693,66
07.03.11;342,957;1132,022;1549,878;1736,84;2314,533;1310,13;5973,78;10505,02
08.03.11;343,592;1135,773;1543,156;1728,427;2301,546;1321,82;5974,76;10525,19
09.03.11;343,262;1135,666;1541,431;1728,442;2306,432;1320,02;5937,3;10589,5
10.03.11;336,677;1115,692;1509,945;1694,756;2264,423;1295,11;5845,29;10434,38
11.03.11;336,727;1108,524;1501,421;1686,077;2254,785;1304,28;5828,67;10254,43
14.03.11;334,006;1116,912;1499,792;1658,17;2152,692;1296,39;5775,24;9620,49
15.03.11;326,489;1092,651;1465,05;1597,15;2015,26;1281,87;5695,28;8605,15
16.03.11;324,033;1096,326;1437,466;1600,761;2106,037;1256,88;5598,23;9093,72
17.03.11;328,18;1091,447;1474,796;1628,901;2109,675;1273,72;5696,11;8962,67
18.03.11;330,119;1098,595;1489,919;1640,992;2113,822;1279,2;5718,13;9206,75
21.03.11;335,091;1110,152;1520,897;1666,847;2126,67;1298,38;5786,09;9206,75
22.03.11;336,288;1120,095;1521,114;1683,859;2191,394;1293,77;5762,71;9608,32
23.03.11;336,565;1123,622;1519,308;1680,299;2182,628;1297,54;5795,88;9449,47
24.03.11;339,771;1134,707;1542,185;1697,543;2184,65;1309,66;5880,87;9435,01
25.03.11;340,544;1143,942;1537,523;1696,891;2195,014;1313,8;5900,76;9536,13
28.03.11;339,376;1138,364;1534,617;1691,832;2182,877;1310,19;5904,49;9478,53
29.03.11;340,035;1142,564;1532,488;1684,538;2161,063;1319,44;5932,17;9459,08
30.03.11;343,419;1159,521;1546,83;1702,66;2190,497;1328,26;5948,3;9708,79
31.03.11;343,64;1170,87;1542,529;1702,546;2201,766;1325,83;5908,76;9755,1
01.04.11;345,661;1185,121;1560,73;1709,079;2176,362;1332,41;6009,92;9708,39
04.04.11;346,911;1193,134;1571,443;1719,51;2185,651;1332,87;6016,98;9718,89
05.04.11;346,538;1194,834;1571,856;1712,839;2159,702;1332,63;6007,06;9615,55
06.04.11;348,046;1203,469;1591,081;1723,456;2146,455;1335,54;6041,13;9584,37
07.04.11;347,182;1202,238;1580,519;1717,731;2154,042;1333,51;6007,37;9590,93
08.04.11;348,72;1206,031;1601,764;1740,755;2183,194;1328,17;6055,75;9768,08
11.04.11;347,869;1200,241;1599,953;1740,992;2189,06;1324,46;6053,44;9719,7
12.04.11;343,661;1177,31;1576,896;1718,805;2168,988;1314,16;5964,47;9555,26
13.04.11;345,07;1185,324;1589,249;1730,891;2180,82;1314,41;6010,44;9641,18
14.04.11;344,454;1182,208;1577,236;1724,811;2190,74;1314,52;5963,8;9653,92
15.04.11;344,761;1181,571;1576,987;1721,605;2179,135;1319,68;5996,01;9591,52
